created_at,id,location_id,pot_id,pm2p5,pm10,pm1SPS,pm2p5SPS,pm4SPS,pm10SPS,millisSpentMeasuring,millisSpentConnecting,millisSpentSending,voltage,notes,created_at,updated_at,humidity,temperature,firmware_version,rssi_dbm,consecutive_successful_measures,consecutive_failed_measures,temperature_sht,humidity_sht,semver,firmware_version_id,seconds_until_next_measure,anomaly,is_healthy
2020-11-10 06:30:17,1303039,479,1157,3,2.63,2.49,3,2.63,2.63,11321,3031,,4.11,,2020-11-10 06:30:17,2020-11-10 06:30:17,0,0,,-52,11,0,-13.36,29.89,0.3.43,372,900,0,0
2020-11-10 06:45:16,1303103,479,1157,9,10.41,7.71,9,10.23,10.41,11322,3130,,4.11,,2020-11-10 06:45:16,2020-11-10 06:45:16,0,0,,-52,12,0,-13.32,29.79,0.3.43,372,900,0,0
2020-11-10 07:00:18,1303189,479,1157,4,4.55,4.3,4,4.55,4.55,11321,3369,,4.11,,2020-11-10 07:00:18,2020-11-10 07:00:18,0,0,,-52,13,0,-13.29,29.79,0.3.43,372,900,0,0
2020-11-10 07:15:16,1303244,479,1157,7,6.8,6.43,7,6.8,6.8,11321,2978,,4.11,,2020-11-10 07:15:16,2020-11-10 07:15:16,0,0,,-55,14,0,-13.46,29.71,0.3.43,372,900,0,0
2020-11-10 07:30:17,1303309,479,1157,3,3.35,2.54,3,3.29,3.35,11322,2997,,4.11,,2020-11-10 07:30:17,2020-11-10 07:30:17,0,0,,-54,15,0,-13.5,29.73,0.3.43,372,900,0,0
2020-11-10 07:45:16,1303368,479,1157,3,3.52,3.33,3,3.52,3.52,11321,3165,,4.11,,2020-11-10 07:45:16,2020-11-10 07:45:16,0,0,,-54,16,0,-13.32,29.77,0.3.43,372,900,0,0
2020-11-10 08:00:18,1303455,479,1157,4,4.91,3.22,4,4.78,4.91,11321,3090,,4.11,,2020-11-10 08:00:18,2020-11-10 08:00:18,0,0,,-54,17,0,-13.11,29.63,0.3.43,372,900,0,0
2020-11-10 08:15:20,1303515,479,1157,1,1.45,1.3,1,1.44,1.45,11322,3221,,4.11,,2020-11-10 08:15:20,2020-11-10 08:15:20,0,0,,-54,18,0,-12.76,29.4,0.3.43,372,900,0,0
2020-11-10 08:30:20,1303597,479,1157,4,3.66,3.46,4,3.66,3.66,11321,3218,,4.11,,2020-11-10 08:30:20,2020-11-10 08:30:20,0,0,,-52,19,0,-12.76,29.1,0.3.43,372,900,0,0
2020-11-10 08:45:21,1303648,479,1157,4,3.99,3.14,4,3.93,3.99,11321,3163,,4.12,,2020-11-10 08:45:21,2020-11-10 08:45:21,0,0,,-55,20,0,-11.63,28.88,0.3.43,372,900,0,0
2020-11-10 09:00:22,1303725,479,1157,2,2.55,2.41,2,2.55,2.55,11321,3053,,4.12,,2020-11-10 09:00:22,2020-11-10 09:00:22,0,0,,-55,21,0,-11.06,28.44,0.3.43,372,900,0,0
2020-11-10 09:15:24,1303791,479,1157,3,3.7,2.61,3,3.62,3.7,11322,3119,,4.12,,2020-11-10 09:15:24,2020-11-10 09:15:24,0,0,,-52,22,0,-10.78,28.1,0.3.43,372,900,0,0
2020-11-10 09:30:24,1303879,479,1157,4,4.86,3.2800000000000002,4,4.74,4.86,11321,3188,,4.13,,2020-11-10 09:30:24,2020-11-10 09:30:24,0,0,,-53,23,0,-10.22,27.65,0.3.43,372,900,0,0
2020-11-10 09:45:26,1303942,479,1157,6,7.76,4.51,6,7.52,7.76,11321,3195,,4.14,,2020-11-10 09:45:26,2020-11-10 09:45:26,0,0,,-52,24,0,-9.87,27.03,0.3.43,372,900,0,0
2020-11-10 10:00:27,1304017,479,1157,4,4.31,4.07,4,4.31,4.31,11321,3099,,4.14,,2020-11-10 10:00:27,2020-11-10 10:00:27,0,0,,-56,25,0,-9.41,26.5,0.3.43,372,900,0,0
2020-11-10 10:15:28,1304079,479,1157,2,1.9100000000000001,1.69,2,1.9,1.9100000000000001,11322,3375,,4.16,,2020-11-10 10:15:28,2020-11-10 10:15:28,0,0,,-55,26,0,-9.02,26.16,0.3.43,372,900,0,0
2020-11-10 10:30:29,1304151,479,1157,4,4.16,3.93,4,4.16,4.16,11322,3084,,4.16,,2020-11-10 10:30:29,2020-11-10 10:30:29,0,0,,-54,27,0,-8.77,25.68,0.3.43,372,900,0,0
2020-11-10 10:45:30,1304224,479,1157,1,1.01,0.96,1,1.01,1.01,11321,3337,,4.17,,2020-11-10 10:45:30,2020-11-10 10:45:30,0,0,,-58,28,0,-8.53,25.25,0.3.43,372,900,0,0
2020-11-10 11:00:30,1304311,479,1157,3,3.18,3.01,3,3.18,3.18,11321,3074,,4.18,,2020-11-10 11:00:30,2020-11-10 11:00:30,0,0,,-57,29,0,-8.17,24.87,0.3.43,372,900,0,0
2020-11-10 11:15:31,1304398,479,1157,1,1.16,1.09,1,1.16,1.16,11321,3132,,4.18,,2020-11-10 11:15:31,2020-11-10 11:15:31,0,0,,-54,30,0,-7.82,24.51,0.3.43,372,900,0,0
2020-11-10 11:30:31,1304494,479,1157,2,1.77,1.67,2,1.77,1.77,11322,3111,,4.18,,2020-11-10 11:30:31,2020-11-10 11:30:31,0,0,,-52,31,0,-7.82,24.15,0.3.43,372,900,0,0
2020-11-10 11:45:31,1304564,479,1157,2,2.83,0.99,2,2.68,2.83,11322,3211,,4.18,,2020-11-10 11:45:31,2020-11-10 11:45:31,0,0,,-54,32,0,-8.17,24.21,0.3.43,372,900,0,0
2020-11-10 12:00:30,1304644,479,1157,1,1.12,1.06,1,1.12,1.12,11321,3022,,4.18,,2020-11-10 12:00:30,2020-11-10 12:00:30,0,0,,-53,33,0,-8.31,24.35,0.3.43,372,900,0,0
2020-11-10 12:15:30,1304734,479,1157,2,2.5,0.68,2,2.35,2.5,11321,3124,,4.19,,2020-11-10 12:15:30,2020-11-10 12:15:30,0,0,,-49,34,0,-7.96,24.03,0.3.43,372,900,0,0
2020-11-10 12:30:32,1304816,479,1157,2,3.11,1.6,2,2.99,3.11,11321,3035,,4.19,,2020-11-10 12:30:32,2020-11-10 12:30:32,0,0,,-51,35,0,-7.47,23.62,0.3.43,372,900,0,0
2020-11-10 12:45:33,1304896,479,1157,2,1.78,1.6800000000000002,2,1.78,1.78,11322,3157,,4.2,,2020-11-10 12:45:33,2020-11-10 12:45:33,0,0,,-51,36,0,-7.04,23.28,0.3.43,372,900,0,0
2020-11-10 13:00:33,1304987,479,1157,5,6.71,3.4,5,6.46,6.71,11322,3140,,4.2,,2020-11-10 13:00:33,2020-11-10 13:00:33,0,0,,-51,37,0,-6.73,22.92,0.3.43,372,900,0,0
2020-11-10 13:15:34,1305063,479,1157,4,5.27,1.99,4,5.01,5.27,11321,3083,,4.2,,2020-11-10 13:15:34,2020-11-10 13:15:34,0,0,,-51,38,0,-6.52,22.64,0.3.43,372,900,0,0
2020-11-10 13:30:35,1305142,479,1157,1,0.88,0.83,1,0.88,0.88,11321,3013,,4.2,,2020-11-10 13:30:35,2020-11-10 13:30:35,0,0,,-51,39,0,-6.45,22.33,0.3.43,372,900,0,0
2020-11-10 13:45:39,1305215,479,1157,1,1.94,0.8,1,1.85,1.94,11321,3104,,4.2,,2020-11-10 13:45:39,2020-11-10 13:45:39,0,0,,-51,0,0,-7.26,21.49,0.3.43,372,900,0,0
2020-11-10 14:00:18,1305263,479,1157,4,7.79,0.77,4,7.21,7.79,11322,2856,,4.2,,2020-11-10 14:00:18,2020-11-10 14:00:18,0,0,,-50,1,0,-6.0600000000000005,21.97,0.3.43,372,900,0,0
2020-11-10 14:15:18,1305340,479,1157,2,2.27,0.73,2,2.14,2.27,11321,2888,,4.2,,2020-11-10 14:15:18,2020-11-10 14:15:18,0,0,,-51,2,0,-6.13,21.93,0.3.43,372,900,0,0
2020-11-10 14:30:22,1305441,479,1157,2,1.81,1.71,2,1.81,1.81,11321,5499,,4.2,,2020-11-10 14:30:22,2020-11-10 14:30:22,0,0,,-51,3,0,-6.02,21.99,0.3.43,372,900,0,0
2020-11-10 14:45:21,1305520,479,1157,1,1.08,1.02,1,1.08,1.08,11321,3086,,4.2,,2020-11-10 14:45:21,2020-11-10 14:45:21,0,0,,-51,4,0,-6.0600000000000005,21.99,0.3.43,372,900,0,0
2020-11-10 15:00:23,1305611,479,1157,4,5.75,2.11,4,5.46,5.75,11322,3025,,4.2,,2020-11-10 15:00:23,2020-11-10 15:00:23,0,0,,-51,5,0,-6.2,21.99,0.3.43,372,900,0,0
2020-11-10 15:15:18,1305673,479,1157,1,1.09,1.03,1,1.09,1.09,11321,3181,,4.2,,2020-11-10 15:15:18,2020-11-10 15:15:18,0,0,,-51,6,0,-6.41,22.21,0.3.43,372,900,0,0
2020-11-10 15:30:18,1305749,479,1157,3,3.26,3.09,3,3.26,3.26,11321,3079,,4.19,,2020-11-10 15:30:18,2020-11-10 15:30:18,0,0,,-51,7,0,-6.83,22.45,0.3.43,372,900,0,0
2020-11-10 15:45:16,1305822,479,1157,2,3.33,1.44,2,3.18,3.33,11322,3080,,4.18,,2020-11-10 15:45:16,2020-11-10 15:45:16,0,0,,-51,8,0,-7.33,22.86,0.3.43,372,900,0,0
2020-11-10 16:00:15,1305897,479,1157,1,1.31,0.77,1,1.27,1.31,11321,3068,,4.18,,2020-11-10 16:00:15,2020-11-10 16:00:15,0,0,,-50,9,0,-7.96,23.34,0.3.43,372,900,0,0
2020-11-10 16:15:13,1305973,479,1157,4,6.99,0.97,4,6.5,6.99,11321,3049,,4.18,,2020-11-10 16:15:13,2020-11-10 16:15:13,0,0,,-51,10,0,-8.63,24.07,0.3.43,372,900,0,0
2020-11-10 16:30:12,1306048,479,1157,2,1.78,1.6800000000000002,2,1.78,1.78,11321,3026,,4.17,,2020-11-10 16:30:12,2020-11-10 16:30:12,0,0,,-51,11,0,-9.27,24.87,0.3.43,372,900,0,0
2020-11-10 16:45:10,1306122,479,1157,3,2.57,2.43,3,2.57,2.57,11321,3181,,4.17,,2020-11-10 16:45:10,2020-11-10 16:45:10,0,0,,-51,12,0,-9.9,25.29,0.3.43,372,900,0,0
2020-11-10 17:00:08,1306197,479,1157,2,2.5,1.58,2,2.43,2.5,11321,3220,,4.17,,2020-11-10 17:00:08,2020-11-10 17:00:08,0,0,,-51,13,0,-10.22,25.86,0.3.43,372,900,0,0
2020-11-10 17:15:08,1306276,479,1157,2,2.64,1.6099999999999999,2,2.56,2.64,11321,3024,,4.17,,2020-11-10 17:15:08,2020-11-10 17:15:08,0,0,,-54,14,0,-10.46,26.32,0.3.43,372,900,0,0
2020-11-10 17:30:06,1306351,479,1157,2,2.32,1.83,2,2.29,2.32,11322,3193,,4.17,,2020-11-10 17:30:06,2020-11-10 17:30:06,0,0,,-54,15,0,-10.64,26.62,0.3.43,372,900,0,0
2020-11-10 17:45:08,1306434,479,1157,3,5.5600000000000005,1.33,3,5.22,5.5600000000000005,11321,3152,,4.17,,2020-11-10 17:45:08,2020-11-10 17:45:08,0,0,,-53,16,0,-10.85,27.05,0.3.43,372,900,0,0
2020-11-10 18:00:06,1306510,479,1157,4,6.11,2.11,4,5.79,6.11,11321,3052,,4.16,,2020-11-10 18:00:06,2020-11-10 18:00:06,0,0,,-53,17,0,-11.03,27.23,0.3.43,372,900,0,0
2020-11-10 18:15:06,1306590,479,1157,5,6.93,3.41,5,6.66,6.93,11322,3328,,4.17,,2020-11-10 18:15:06,2020-11-10 18:15:06,0,0,,-54,18,0,-11.03,27.53,0.3.43,372,900,0,0
2020-11-10 18:30:05,1306662,479,1157,3,3.49,3.3,3,3.49,3.49,11321,3042,,4.16,,2020-11-10 18:30:05,2020-11-10 18:30:05,0,0,,-54,19,0,-11.1,27.77,0.3.43,372,900,0,0
2020-11-10 18:45:05,1306743,479,1157,3,2.73,2.58,3,2.73,2.73,11321,3191,,4.16,,2020-11-10 18:45:05,2020-11-10 18:45:05,0,0,,-55,20,0,-11.1,27.85,0.3.43,372,900,0,0
2020-11-10 19:00:06,1306820,479,1157,4,4.26,3.4699999999999998,4,4.21,4.26,11322,3257,,4.16,,2020-11-10 19:00:06,2020-11-10 19:00:06,0,0,,-51,21,0,-11.1,27.91,0.3.43,372,900,0,0
2020-11-10 19:15:05,1306905,479,1157,4,3.87,3.66,4,3.87,3.87,11321,3034,,4.16,,2020-11-10 19:15:05,2020-11-10 19:15:05,0,0,,-51,22,0,-11.21,28.01,0.3.43,372,900,0,0
2020-11-10 19:30:05,1306976,479,1157,7,6.86,6.48,7,6.86,6.86,11321,3069,,4.16,,2020-11-10 19:30:05,2020-11-10 19:30:05,0,0,,-51,23,0,-11.13,28.18,0.3.43,372,900,0,0
2020-11-10 19:45:05,1307062,479,1157,8,8.76,6.87,8,8.64,8.76,11322,3279,,4.16,,2020-11-10 19:45:05,2020-11-10 19:45:05,0,0,,-51,24,0,-11.21,28.3,0.3.43,372,900,0,0
2020-11-10 20:00:05,1307143,479,1157,18,19.24,16.68,18,19.11,19.24,11321,3054,,4.16,,2020-11-10 20:00:05,2020-11-10 20:00:05,0,0,,-51,25,0,-11.35,28.44,0.3.43,372,900,0,0
2020-11-10 20:15:05,1307229,479,1157,15,16.96,13.29,15,16.72,16.96,11321,3044,,4.16,,2020-11-10 20:15:05,2020-11-10 20:15:05,0,0,,-51,26,0,-11.35,28.58,0.3.43,372,900,0,0
2020-11-10 20:30:04,1307301,479,1157,12,12.04,11.39,12,12.04,12.04,11322,3311,,4.15,,2020-11-10 20:30:04,2020-11-10 20:30:04,0,0,,-51,27,0,-11.52,28.64,0.3.43,372,900,0,0
2020-11-10 20:45:06,1307400,479,1157,10,10.98,8.18,10,10.79,10.98,11321,3220,,4.16,,2020-11-10 20:45:06,2020-11-10 20:45:06,0,0,,-51,28,0,-11.63,28.74,0.3.43,372,900,0,0
2020-11-10 21:00:05,1307474,479,1157,11,11.56,10.93,11,11.56,11.56,11321,3029,,4.15,,2020-11-10 21:00:05,2020-11-10 21:00:05,0,0,,-51,29,0,-11.63,29.04,0.3.43,372,900,0,0
2020-11-10 21:15:04,1307557,479,1157,7,8.1,5.73,7,7.9399999999999995,8.1,11321,3104,,4.15,,2020-11-10 21:15:04,2020-11-10 21:15:04,0,0,,-52,30,0,-11.77,29.08,0.3.43,372,900,0,0
2020-11-10 21:30:03,1307631,479,1157,12,13.1,10.02,12,12.9,13.1,11321,3059,,4.15,,2020-11-10 21:30:03,2020-11-10 21:30:03,0,0,,-52,31,0,-11.77,29.18,0.3.43,372,900,0,0
2020-11-10 21:45:06,1307735,479,1157,10,10.44,9.87,10,10.44,10.44,11321,3087,,4.15,,2020-11-10 21:45:06,2020-11-10 21:45:06,0,0,,-52,32,0,-11.91,29.34,0.3.43,372,900,0,0
2020-11-10 22:00:04,1307820,479,1157,16,18.79,13.67,16,18.44,18.79,11321,3117,,4.14,,2020-11-10 22:00:04,2020-11-10 22:00:04,0,0,,-52,33,0,-11.98,29.4,0.3.43,372,900,0,0
2020-11-10 22:15:04,1307908,479,1157,13,13.27,12.55,13,13.27,13.27,11321,3052,,4.14,,2020-11-10 22:15:04,2020-11-10 22:15:04,0,0,,-53,34,0,-12.02,29.49,0.3.43,372,900,0,0
2020-11-10 22:30:03,1307987,479,1157,12,13.43,10.57,12,13.25,13.43,11322,3232,,4.15,,2020-11-10 22:30:03,2020-11-10 22:30:03,0,0,,-52,35,0,-12.05,29.65,0.3.43,372,900,0,0
2020-11-10 22:45:03,1308098,479,1157,13,15.11,11.49,13,14.86,15.11,11321,3261,,4.14,,2020-11-10 22:45:03,2020-11-10 22:45:03,0,0,,-52,36,0,-12.09,29.71,0.3.43,372,900,0,0
2020-11-10 23:00:04,1308169,479,1157,11,11.84,10.53,11,11.79,11.84,11321,3207,,4.14,,2020-11-10 23:00:04,2020-11-10 23:00:04,0,0,,-53,37,0,-12.05,29.73,0.3.43,372,900,0,0
2020-11-10 23:15:02,1308252,479,1157,17,17.44,15.54,17,17.36,17.44,11321,3221,,4.14,,2020-11-10 23:15:02,2020-11-10 23:15:02,0,0,,-52,38,0,-12.12,29.75,0.3.43,372,900,0,0
2020-11-10 23:30:02,1308325,479,1157,14,14.8,12.4,14,14.66,14.8,11321,3162,,4.14,,2020-11-10 23:30:02,2020-11-10 23:30:02,0,0,,-53,39,0,-12.76,29.81,0.3.43,372,900,0,0
2020-11-10 23:45:06,1308411,479,1157,16,16.55,15.65,16,16.55,16.55,11321,3077,,4.14,,2020-11-10 23:45:06,2020-11-10 23:45:06,0,0,,-53,0,0,-13.39,29.14,0.3.43,372,900,0,0
